opis_id,name,address,city,state,latitude,longitude,price_mean,price_min,price_max,price_sample_count
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,39.964798,-76.731840,4.199000,4.199000,4.199000,1
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,34.643648,-82.460074,2.899000,2.899000,2.899000,1
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,43.540696,-96.731962,2.939000,2.939000,2.939000,1
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,31.441078,-100.450499,3.205667,3.205667,3.205667,1
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,29.699306,-98.115127,2.844000,2.844000,2.844000,1
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,30.142717,-96.256907,2.999000,2.999000,2.999000,1
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,39.089062,-108.567452,3.539000,3.539000,3.539000,1
70466,Circle K #2741925,SR-19,Trinity,TX,30.944452,-95.373563,2.899000,2.899000,2.899000,1
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,41.262705,-96.053475,2.927333,2.927333,2.927333,1
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,31.052345,-97.479542,2.885667,2.885667,2.885667,1
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,33.177431,-95.224447,3.299000,3.299000,3.299000,1
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,32.781954,-97.348573,2.892333,2.892333,2.892333,1
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,32.793333,-96.766513,3.499000,3.499000,3.499000,1
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,45.876981,-93.290284,3.394000,3.394000,3.394000,1
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,38.938815,-111.865194,3.649000,3.649000,3.649000,1
70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,37.546809,-78.849462,3.439000,3.439000,3.439000,1
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,47.304889,-117.971290,3.899000,3.899000,3.899000,1
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,43.714386,-89.469166,3.175667,3.175667,3.175667,1
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,43.410768,-106.277289,3.459000,3.459000,3.459000,1
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,40.670358,-73.392761,3.419000,3.399000,3.439000,2
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,32.944466,-103.349225,3.104000,3.104000,3.104000,1
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,32.729088,-103.160828,3.382333,3.382333,3.382333,1
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,33.188330,-102.821478,3.369000,3.369000,3.369000,1
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,39.743535,-94.002400,3.240667,3.240667,3.240667,1
70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,44.961766,-89.646538,3.454000,3.454000,3.454000,1
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,34.781368,-91.558058,3.225667,3.225667,3.225667,1
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,39.882792,-104.794908,3.639000,3.639000,3.639000,1
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,33.329180,-91.284794,3.269000,3.269000,3.269000,1
70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,44.349336,-87.831198,3.362333,3.362333,3.362333,1
70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,44.959383,-90.943719,3.469000,3.469000,3.469000,1
70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,33.561901,-101.888883,3.055667,3.055667,3.055667,1
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,32.024642,-102.113467,3.472333,3.472333,3.472333,1
70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,31.880461,-102.345314,3.099000,3.099000,3.099000,1
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,31.194112,-101.453406,3.549000,3.549000,3.549000,1
70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,33.561901,-101.888883,2.965667,2.965667,2.965667,1
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,31.831378,-99.422201,3.159000,3.159000,3.159000,1
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,41.958626,-87.869317,4.579000,4.579000,4.579000,1
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,31.742153,-98.936602,2.932333,2.932333,2.932333,1
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,32.111350,-98.535156,3.159000,3.159000,3.159000,1
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,32.399486,-100.858304,2.899000,2.899000,2.899000,1
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,38.494822,-85.767036,3.625667,3.625667,3.625667,1
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,25.995689,-97.450848,3.155667,3.155667,3.155667,1
70538,SPEEDWAY #9329,"I-64 EXIT 43, SR 395 & 2823",Waddy,KY,38.137015,-85.074398,3.149000,3.149000,3.149000,1
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,39.399532,-87.691168,3.391000,3.299000,3.499000,5
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,27.920697,-81.599505,3.552333,3.552333,3.552333,1
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,43.416659,-95.113071,3.299000,3.299000,3.299000,1
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,35.433397,-101.175846,2.969000,2.969000,2.969000,1
70544,ALLSUPS CONVENIENCE STORE #2100,US-87,Odonnell,TX,32.965202,-101.830842,3.099000,3.099000,3.099000,1
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,32.967871,-102.832225,3.365667,3.365667,3.365667,1
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,34.936913,-100.892111,2.929000,2.929000,2.929000,1
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,33.210449,-97.772466,2.899000,2.899000,2.899000,1
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,34.229179,-102.728380,3.190667,3.190667,3.190667,1
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,32.967871,-102.832225,3.382333,3.382333,3.382333,1
70550,TEXACO #379545,US-290,Giddings,TX,30.183667,-96.928029,3.399000,3.399000,3.399000,1
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,43.063348,-87.966695,3.540667,3.540667,3.540667,1
70552,KWIK TRIP #941,US-2,Duluth,MN,46.774458,-92.134135,3.499000,3.499000,3.499000,1
70553,KWIK TRIP #1028,US-59,Worthington,MN,43.628733,-95.599702,3.165667,3.165667,3.165667,1
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,31.707438,-103.598875,3.107333,3.107333,3.107333,1
70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,36.081868,-87.108965,2.982333,2.982333,2.982333,1
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,38.417041,-82.603017,3.699000,3.699000,3.699000,1
70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,36.542261,-95.221994,3.412333,3.412333,3.412333,1
70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,42.671601,-88.536256,3.240667,3.240667,3.240667,1
70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,45.756748,-93.651256,3.369000,3.369000,3.369000,1
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,32.700435,-113.961785,3.629000,3.599000,3.659000,2
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,31.880461,-102.345314,3.599000,3.599000,3.599000,1
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,36.597486,-86.526621,3.024000,3.024000,3.024000,1
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,35.738045,-114.397466,3.869000,3.839000,3.899000,2
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,41.445100,-82.005109,3.659000,3.659000,3.659000,1
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,43.399735,-94.834216,3.332333,3.332333,3.332333,1
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,40.883268,-74.668029,3.299000,3.299000,3.299000,1
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,41.556168,-84.769373,3.887333,3.887333,3.887333,1
70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,42.826530,-82.492433,3.949000,3.949000,3.949000,1
70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,43.293928,-89.735231,3.484000,3.484000,3.484000,1
70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,39.956112,-89.543628,3.299000,3.299000,3.299000,1
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,40.469019,-80.063328,3.899000,3.899000,3.899000,1
70576,KWIK TRIP #593,"I-94, EXIT 41 & SR-25",Menomonie,WI,44.889200,-91.909570,3.574000,3.574000,3.574000,1
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,41.574360,-88.113261,3.329000,3.299000,3.359000,2
70578,COMMON CENTS #125,"I-90/US-14, EXIT 61",Rapid City,SD,44.071071,-103.217924,3.207333,3.207333,3.207333,1
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,30.810264,-97.615122,2.885667,2.885667,2.885667,1
70580,LOVES TRAVEL STOP #753,I-90 EXIT 96 & SR-474,Missoula,MT,46.874359,-114.026136,3.674000,3.674000,3.674000,1
70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,32.846247,-87.900332,3.137333,3.137333,3.137333,1
70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,41.566836,-90.476879,3.649000,3.649000,3.649000,1
70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,36.986728,-91.961517,3.419000,3.419000,3.419000,1
70584,PILOT TRAVEL CENTER #1209,"I-20, EXIT 136 & SR-349",Midland,TX,32.024642,-102.113467,3.565667,3.565667,3.565667,1
70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,32.321336,-102.551846,3.639000,3.639000,3.639000,1
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,40.964440,-117.724594,3.389000,3.389000,3.389000,1
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,39.156930,-111.813516,3.419000,3.419000,3.419000,1
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,40.153808,-79.741667,3.915667,3.915667,3.915667,1
70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,29.896152,-81.311128,3.379000,3.379000,3.379000,1
70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,40.807650,-81.367228,3.607333,3.607333,3.607333,1
70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,34.665791,-80.720931,3.425667,3.425667,3.425667,1
70593,LOVES TRAVEL STOP #735,I-75/SR-401,Calhoun,GA,34.499792,-84.933058,3.279000,3.279000,3.279000,1
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,40.110126,-87.776925,3.282333,3.199000,3.349000,3
70596,SPEEDWAY #7208,I-85 EXIT 137,Jefferson,GA,34.136239,-83.602157,3.119000,3.119000,3.119000,1
70597,SPEEDWAY #9394,SR-4 & US-25,Lexington,KY,38.040678,-84.458272,3.129000,3.129000,3.129000,1
70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,35.109026,-89.967455,3.199000,3.199000,3.199000,1
70599,Jet Food Store,US-278,Warrenton,GA,33.406073,-82.665431,3.415667,3.415667,3.415667,1
70600,KWIK STAR #1027,US-65,Mason City,IA,43.148585,-93.199840,3.264000,3.264000,3.264000,1
70601,24/7 TRAVEL STORE,I-70 EXIT 275,Abilene,KS,38.924503,-97.228004,2.994000,2.994000,2.994000,1
70603,ROAD RANGER #277,"I-30, EXIT 201 & SR-8",New Boston,TX,33.461110,-94.419096,3.080667,3.080667,3.080667,1
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,43.257083,-93.636556,3.449000,3.449000,3.449000,1
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,41.844537,-87.759290,3.584000,3.569000,3.599000,2
70606,SPEEDWAY #7179,"I-65 & SR-101, EXIT 38",Smiths Grove,KY,37.050205,-86.208076,3.065667,3.065667,3.065667,1
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,41.425279,-88.266579,3.274000,3.249000,3.299000,2
70608,KWIK TRIP #1017,US-10/SR-47,Anoka,MN,45.214398,-93.391638,3.624000,3.624000,3.624000,1
70609,JP TRAVEL PLAZA,"I-75, EXIT 205 & SR-16",Jackson,GA,33.292359,-83.967846,3.159000,3.159000,3.159000,1
70611,Shell,US-6 & SR-3,Kendallville,IN,41.443361,-85.258154,3.499000,3.499000,3.499000,1
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,47.065483,-120.670837,3.835667,3.809000,3.859000,3
70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,41.629067,-87.685842,3.399000,3.399000,3.399000,1
70617,QUIKTRIP #224,"I-435, EXIT 57",Kansas City,MO,39.122361,-94.555117,3.099000,3.099000,3.099000,1
70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,39.808900,-82.987294,3.455667,3.455667,3.455667,1
70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,44.769566,-94.151027,3.524000,3.524000,3.524000,1
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,34.373579,-92.821250,3.499000,3.499000,3.499000,1
70621,FRIENDLY GUS STORE #24,I-16 EXIT 53 & SR-19,Dublin,GA,32.535471,-82.928807,3.399000,3.399000,3.399000,1
70622,SPEEDWAY #6781,US-422,Douglassville,PA,40.259899,-75.724228,3.799000,3.799000,3.799000,1
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,41.688062,-88.100965,3.444000,3.299000,3.589000,2
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,41.566836,-90.476879,3.599000,3.599000,3.599000,1
70625,BROWNVILLE IRVING,SR-11,Brownville,ME,45.356518,-69.017524,3.932333,3.932333,3.932333,1
70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,39.547978,-107.652736,3.459000,3.459000,3.459000,1
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,47.001168,-120.549588,3.889000,3.839000,3.959000,4
70629,KWIK TRIP #930,"I-35, EXIT 147 & SR-95",North Branch,MN,45.510939,-92.944286,3.402333,3.402333,3.402333,1
70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,41.147561,-81.361965,3.532333,3.532333,3.532333,1
70632,CIRCLE K #4706705,SR-394,Crete,IL,41.440524,-87.624471,3.499000,3.499000,3.499000,1
70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,38.478872,-100.903053,3.359000,3.359000,3.359000,1
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,41.051941,-82.723533,3.599000,3.599000,3.599000,1
70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,26.161050,-98.038929,3.009000,3.009000,3.009000,1
70638,LOVES TRAVEL STOP #769,"I-70, EXIT 358A & US-75",Topeka,KS,39.034680,-95.694825,3.284000,3.284000,3.284000,1
70640,LOVES TRAVEL STOP #794,SR-3/SR-33,Watonga,OK,35.847503,-98.402734,3.375667,3.375667,3.375667,1
70641,LOVES TRAVEL STOP #706,"I-81/I-64, EXIT 213",Staunton,VA,38.157978,-79.061876,3.649000,3.649000,3.649000,1
70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,32.322004,-90.881557,3.549000,3.549000,3.549000,1
70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,32.522852,-85.099425,3.194000,3.194000,3.194000,1
70644,KWIK TRIP #1031,I-494 EXIT 20,Delano,MN,45.038399,-93.792978,3.524000,3.524000,3.524000,1
70645,QUIKTRIP #4048,"I-410, EXIT164B",San Antonio,TX,29.462809,-98.524635,2.965667,2.965667,2.965667,1
70646,KWIK TRIP #1051,I-43 & CR-N,Green Bay,WI,44.521542,-87.986568,3.440667,3.440667,3.440667,1
70647,PILOT #1227,I-20 EXIT 66,Pyote,TX,31.538066,-103.122483,3.465667,3.465667,3.465667,1
70648,BARRINGTON APPLEGREEN,SR-125 & SR-9,Barrington,NH,43.215566,-71.038980,3.899000,3.899000,3.899000,1
70649,KWIK TRIP #931,SR-95,North Branch,MN,45.510939,-92.944286,3.427333,3.427333,3.427333,1
70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,41.097012,-112.017920,3.335667,3.335667,3.335667,1
70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,30.668136,-97.698744,2.832333,2.832333,2.832333,1
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,38.314205,-88.917470,3.199000,3.099000,3.299000,3
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,40.094978,-87.642148,3.249000,3.199000,3.299000,2
70654,PILOT DEALER #1269,I-10 EXIT 378,San Simon,AZ,32.268169,-109.230200,3.321500,3.309000,3.334000,2
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,39.089062,-108.567452,3.499000,3.499000,3.499000,1
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,42.081347,-83.684793,3.571500,3.489000,3.649000,4
70657,INTERFUEL,I-96 EXIT 167,Springfield,VA,38.781571,-77.183921,3.899000,3.899000,3.899000,1
70658,CASEYS #3708,SR-235,New Carlisle,OH,39.944443,-84.027667,3.259000,3.259000,3.259000,1
70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,41.060314,-94.364727,3.349000,3.349000,3.349000,1
70661,CASEYS #3238,US-52 EXIT 64 & CR-12,Oronoco,MN,44.158446,-92.539194,3.515667,3.515667,3.515667,1
70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,42.116594,-80.073503,3.899000,3.899000,3.899000,1
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,41.183002,-87.878465,3.349000,3.299000,3.399000,2
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,30.080402,-97.855700,2.892333,2.892333,2.892333,1
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,41.837045,-87.684939,3.599000,3.599000,3.599000,1
70667,EZ TRIP #1226,"I-84, EXIT 104 & US-97",Wasco,OR,45.591657,-120.697464,3.239000,3.239000,3.239000,1
70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,41.450134,-97.061591,3.282333,3.282333,3.282333,1
70669,TA EXPRESS BIGGS,"I-84, EXIT 104 & US-97",Wasco,OR,45.591657,-120.697464,3.199000,3.199000,3.199000,1
70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,40.847116,-111.918780,3.442333,3.442333,3.442333,1
70673,PAC PRIDE,SR-202,Mesa,AZ,33.400626,-111.716487,4.024000,4.024000,4.024000,1
70674,ALLTOWN FRESH #769,SR-111,Ayer,MA,42.562221,-71.584844,3.649000,3.649000,3.649000,1
70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,33.572154,-112.090132,4.036500,4.036500,4.036500,1
70677,PAC PRIDE,US-60,Glendale,AZ,33.533111,-112.189901,4.024000,4.024000,4.024000,1
70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,33.572154,-112.090132,4.024000,4.024000,4.024000,1
70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,33.572154,-112.090132,4.024000,4.024000,4.024000,1
70681,PETRO STOP,US-60,Mesa,AZ,33.400626,-111.716487,4.015667,4.015667,4.015667,1
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,38.616361,-90.130528,3.536500,3.379000,3.689000,4
70686,HOLIDAY STATIONSTORE #2746471,US-12,Hudson,WI,44.963882,-92.730253,3.539000,3.539000,3.539000,1
70687,RUTTERS #87,"I-99, EXIT 78B & SR-150",Bellefonte,PA,40.914213,-77.768197,4.015667,4.015667,4.015667,1
70691,QUIKTRIP #4049,"I-10/US-90, EXIT 583",San Antonio,TX,29.462809,-98.524635,2.965667,2.965667,2.965667,1
70692,RUTLAND ROUTE 7 IRVING,US-4 & US-7,Rutland,VT,43.609670,-72.977788,3.699000,3.699000,3.699000,1
70693,MAPCO #3507,US-76 & SR-71,Dalton,GA,34.767898,-84.972812,3.119000,3.119000,3.119000,1
70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,33.643341,-105.841132,3.282333,3.282333,3.282333,1
70696,DK #11822,I-20 EXIT 131,Midland,TX,32.024642,-102.113467,2.857333,2.857333,2.857333,1
70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,35.355482,-103.453020,3.199000,3.199000,3.199000,1
70699,QUIK STOP,US-79,Paris,TN,36.292739,-88.308057,2.959000,2.959000,2.959000,1
70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,32.540376,-86.206999,3.199000,3.199000,3.199000,1
70704,KUM & GO #0702,"I-44, EXIT 6 & SR-86",Joplin,MO,37.075218,-94.501259,3.009000,3.009000,3.009000,1
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,39.421668,-89.459007,3.905667,3.759000,3.999000,3
70706,BIG APPLE TRAVEL CENTER,I-44/US-71,Joplin,MO,37.075218,-94.501259,3.212333,3.212333,3.212333,1
70707,TA Express West Point #283,"I-85/SR-403, EXIT 2 & SR-18",West Point,GA,32.898518,-85.141499,3.665667,3.665667,3.665667,1
70708,LOVES TRAVEL STOP #785,"I-96, EXIT 90",Grand Ledge,MI,42.752927,-84.744901,3.949000,3.949000,3.949000,1
70709,VP Racing Fuels,SR-19,Center,MO,39.509438,-91.529335,3.165667,3.165667,3.165667,1
70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,34.949671,-88.924455,3.559000,3.559000,3.559000,1
70711,LOVES TRAVEL STOP #762,FM-1472,Laredo,TX,27.560379,-99.489181,3.255667,3.255667,3.255667,1
70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,36.941815,-111.513283,3.999000,3.999000,3.999000,2
70717,Certified Oil #400491,I-270 EXIT 52,Columbus,OH,39.983938,-82.984882,3.202333,3.202333,3.202333,1
70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,34.889781,-91.189819,3.199000,3.199000,3.199000,1
70719,FAST LANE #31,"I-70, EXIT 183",Jonesburg,MO,38.856154,-91.303850,3.299000,3.299000,3.299000,1
70720,SPEEDWAY #4453,SR-23,Sauk Rapids,MN,45.594724,-94.152747,3.189000,3.189000,3.189000,1
70722,SPEEDWAY #9935,I-90 EXIT 35 & SR-298,Syracuse,NY,43.040998,-76.143554,4.099000,4.099000,4.099000,1
70723,SPEEDWAY #9932,I-99 EXIT 8 & SR-417,Painted Post,NY,42.163762,-77.092384,4.099000,4.099000,4.099000,1
70724,LOVES TRAVEL STOP #790,"I-95, EXIT108",Summerton,SC,33.601475,-80.352648,3.509000,3.509000,3.509000,1
70725,LOVES TRAVEL STOP #782,"I-24 & US-41, EXIT 86",Oak Grove,KY,36.673774,-87.422506,3.142333,3.142333,3.142333,1
70726,CASEYS #1195,US-36,Belleville,KS,39.824337,-97.633855,3.339000,3.339000,3.339000,1
70727,CASEYS #2998,US-75 & SR-23,Pipestone,MN,43.995916,-96.311080,3.449000,3.449000,3.449000,1
70728,CASEYS #3245,US-81,Freeman,SD,43.347525,-97.430791,3.299000,3.299000,3.299000,1
70729,CASEYS #3785,US-14,Fort Pierre,SD,44.366596,-100.382329,3.399000,3.399000,3.399000,1
70730,CASEYS #3855,US-81,Yankton,SD,42.889751,-97.392687,3.139000,3.139000,3.139000,1
70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,41.919149,-89.063661,3.759000,3.759000,3.759000,2
70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,40.776928,-111.930991,3.442333,3.442333,3.442333,1
70733,CASEYS #1607,US-63,Macon,MO,39.742230,-92.470551,3.290667,3.290667,3.290667,1
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,39.040863,-90.140041,3.267000,3.239000,3.299000,5
70736,CASEYS #1941,"I-35, EXIT 90 & SR-160",Ankeny,IA,41.730171,-93.602510,3.139000,3.139000,3.139000,1
70737,CASEYS #2272,I-80/US-6 EXIT 155 & SR-117,Colfax,IA,41.679794,-93.236280,3.099000,3.099000,3.099000,1
70738,QUIKTRIP #7061,I-49 EXIT 39A,Joplin,MO,37.075218,-94.501259,3.022333,3.022333,3.022333,1
70739,CASEYS #2602,US-36/SR-5 & SR-11,Brookfield,MO,39.785329,-93.077967,3.249000,3.249000,3.249000,1
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,39.056115,-88.746922,3.149000,3.099000,3.199000,2
70741,CASEYS #3590,US-27,Geneva,IN,40.596721,-84.957252,3.594000,3.594000,3.594000,1
70742,CASEYS #3653,SR-14,Greene,IA,42.896506,-92.803538,3.599000,3.599000,3.599000,1
70743,CASEYS #3659,US-10 & SR-115,Randall,MN,46.088667,-94.500718,3.485667,3.485667,3.485667,1
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,41.345599,-88.986337,3.042333,2.969000,3.159000,3
70745,CASEYS #3752,",",Mountain Lake,MN,43.940133,-94.927696,3.402333,3.402333,3.402333,1
70746,CASEYS #3085,US-34 & SR-14,Aurora,NE,40.864656,-98.008069,3.099000,3.099000,3.099000,1
70747,CASEYS #3702,US-377/SR-99 & SR-9,Seminole,OK,35.234772,-96.649329,3.025667,3.025667,3.025667,1
70748,CASEYS #3717,US-218,Vinton,IA,42.163106,-92.026206,3.199000,3.199000,3.199000,1
70749,CASEYS #3719,US-160,Ulysses,KS,37.577342,-101.354864,3.409000,3.409000,3.409000,1
70750,CASEYS #3787,"I-35, EXIT 222",Blackwell,OK,36.801341,-97.300871,2.999000,2.999000,2.999000,1
70751,CASEYS #3795,"I-43, EXIT 96",Saukville,WI,43.388946,-87.943896,3.289000,3.289000,3.289000,1
70752,CASEYS #3755,SR-7/SR-27,Russellville,AR,35.276328,-93.138743,3.419000,3.419000,3.419000,1
70753,CASEYS #3798,"I-44, EXIT 211",Drumright,OK,35.989923,-96.597424,3.119000,3.119000,3.119000,1
70754,CASEYS #3758,US-77,Douglass,KS,37.516905,-97.010456,3.264000,3.264000,3.264000,1
70755,CASEYS #3809,US-56 & SR-51,Hugoton,KS,37.174515,-101.344693,3.392333,3.392333,3.392333,1
